Click Time,Install Time,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Site Id (af_siteid),Cost Per Install (af_cpi),Country Code,City,IP,WIFI,Language,Appsflyer Device Id,Customer User Id,IDFA,MAC,Device Name,Device Type,OS Version,SDK Version,App Version,Sub Param 1 (af_sub1),Sub Param 2 (af_sub2),Sub Param 3 (af_sub3),Sub Param 4 (af_sub4),Sub Param 5 (af_sub5),Click URL,Contributor 1,Contributor 2,Contributor 3
2015-01-18 20:02:00,2015-01-18 20:09:47,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.177.215,Yes,th-TH,1421636580000-7932809,,939C197D-0AD4-46EC-A3C4-F25E9B87646B,,Atip Gawee,iPad mini 1G,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 19:45:00,2015-01-18 20:04:13,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,180.180.82.35,Yes,th-TH,1421635524000-8055591,,33C3CB9F-AEA6-4362-9D11-B42994234AF0,,iPad ของ Duangnet,iPad5;4,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 19:45:00,2015-01-18 20:02:35,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,180.180.82.35,Yes,th-TH,1421635524000-8055591,,33C3CB9F-AEA6-4362-9D11-B42994234AF0,,iPad ของ Duangnet,iPad5;4,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-17 20:40:00,2015-01-18 20:01:53,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Nong Khai,171.101.203.135,Yes,th-TH,1421552436000-2299568,,1C8191DF-B4F2-40D1-BE7A-1821AB2298A8,,iPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-02 17:39:00,2015-01-18 20:00:40,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.48.167.84,Yes,th-TH,1420245546000-3221597,b9c75bca-5687-4cac-9b99-d115aaa956aa,F847A396-A5C4-42B3-8649-A746A37CD890,,SomAngel,iPhone 5s,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-17 18:41:00,2015-01-18 19:43:13,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.46.77.247,No,th-TH,1421545312000-9987211,,6DB97E73-753A-4EDE-B3A0-143CE4E1ED54,,Ning,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-17 14:58:00,2015-01-18 19:37:48,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,114.109.97.6,Yes,th-TH,1421631196000-7128876,,83D46A55-327C-48D2-81A8-099EB9BA5FE7,,iPhone,iPhone 6,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 19:27:00,2015-01-18 19:34:16,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,171.99.3.24,Yes,th-US,1421634481000-5104491,,BBC595C7-5E4E-4B25-A5BE-0655B29AD5C4,,iPhone,iPhone 6,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-17 18:41:00,2015-01-18 19:32:11,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.46.77.247,No,th-TH,1421545312000-9987211,,6DB97E73-753A-4EDE-B3A0-143CE4E1ED54,,Ning,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 18:57:00,2015-01-18 19:15:54,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,124.120.253.71,Yes,th-TH,1421632767000-7784058,,7EE82835-8650-45FA-9F8E-049BBEF9E645,,iPad,iPad mini 1G,7.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 18:16:00,2015-01-18 19:15:13,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.4.186.80,Yes,th-TH,1421630214000-7627805,,BD6804D0-679E-45EB-AB5D-053990281E48,,เสี่ยบี๊บ,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 14:58:00,2015-01-18 19:12:22,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.47.225.134,No,th-TH,1421618352000-3719538,,2BD2310A-4F1D-4169-80D3-BE2441B55655,,iPhone,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-02 17:39:00,2015-01-18 19:10:49,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.48.167.84,Yes,th-TH,1420245546000-3221597,b9c75bca-5687-4cac-9b99-d115aaa956aa,F847A396-A5C4-42B3-8649-A746A37CD890,,SomAngel,iPhone 5s,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 18:23:00,2015-01-18 19:09:44,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,49.230.185.187,No,th-TH,1421630686000-5795160,,38777176-E67F-41DD-B707-E4F6479F34D8,,iPhone,iPhone 5,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 18:23:00,2015-01-18 19:08:04,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,49.230.185.187,No,th-TH,1421630686000-5795160,,38777176-E67F-41DD-B707-E4F6479F34D8,,iPhone,iPhone 5,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 18:58:00,2015-01-18 19:02:06,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.185.199,Yes,th-TH,1421632804000-1828179,,0CA597FB-6EAD-46B9-ABCA-93FF86F66B20,,iPhone ของ User,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-11 06:17:00,2015-01-18 19:00:12,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,49.230.123.18,No,th-TH,1420982289000-427228,5fd510b6-c370-4fd8-acb8-eef06f0a5e93,4C03916E-848F-4CB2-89A9-507B4E7BD134,,FreshMobile’s iPhone,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-17 14:58:00,2015-01-18 18:40:03,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,114.109.97.6,Yes,th-TH,1421631196000-7128876,,83D46A55-327C-48D2-81A8-099EB9BA5FE7,,iPhone,iPhone 6,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-22 08:57:00,2015-01-18 18:36:10,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,14.207.111.86,Yes,th-TH,1421629776000-3842561,,D41D321B-6253-41DB-AC94-72FE9B9B34A5,,iPhone,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 18:15:00,2015-01-18 18:35:51,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Phitsanulok,180.183.180.34,Yes,th-TH,1421630137000-8666473,,681DC06F-977C-4945-AB4C-9CE27B5ED29F,,"nO.1 iPhonEz ""16GBz""",iPhone 4,7.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-03 08:55:00,2015-01-18 18:33:59,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.237.37.205,No,th-TH,1420300552000-1526564,cb9df361-ac7d-4bad-8821-504d809bd9ec,829051D4-0BE5-4900-8FF0-239B6C713E8B,,Yayaying,iPhone 5s,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 15:36:00,2015-01-18 18:32:03,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,27.55.17.254,No,th-TH,1421620625000-7193509,,F2C23B23-58FF-46C8-A2B7-158D36FEB735,,iPhone,iPhone 4S,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 18:19:00,2015-01-18 18:21:34,,Facebook Ads,AUS - iOS - iPad - Graphic,,,AU,Sydney,211.30.179.223,Yes,en-AU,1421644757000-6558959,,56EC2418-4874-4278-A845-8ACF355783F5,,Barbara's ipad,iPad mini 1G,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-31 06:40:00,2015-01-18 18:20:41,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.215.52,No,th-TH,1420033285000-2047167,2911a811-5ed8-4e11-a515-e536ea2db252,24A28BE9-B62D-473A-92E5-41509219C6A8,,S'Saiiz,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 18:07:00,2015-01-18 18:13:28,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,58.9.75.124,Yes,th-TH,1421629632000-1158850,,CD355C85-B4ED-49B9-9EBE-E64C9E7D368C,,iPad,iPad 4,7.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 18:09:00,2015-01-18 18:12:15,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,110.168.232.143,Yes,th-TH,1421629772000-8441199,,5D727CEE-965D-48AC-B645-9ABED057F678,,iPad ของ Administrator,iPad mini 1G,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 18:08:00,2015-01-18 18:10:22,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.159.252,No,th-TH,1421629744000-3113711,,1796E247-DCAF-4F62-9F14-10C20ADACD89,,iPhone,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-26 09:46:00,2015-01-18 18:07:46,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.49.125.198,Yes,th-TH,1419612410000-6580390,9051605b-f162-462b-95ba-c5e3bc8d903d,7640DBD3-96BF-406E-8F5E-F30FB356E83C,,iPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 17:49:00,2015-01-18 18:06:51,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.48.194.241,Yes,th-TH,1421628585000-4210939,,A24A4B78-4F10-40F7-93B8-DFC3DF1D682B,, iPad2,iPad 2,7.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 17:30:00,2015-01-18 17:51:56,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.179.146.121,Yes,th-TH,1421627399000-4152989,,E7E08ACA-3C23-4551-B2F9-59115F6FF0BF,,nulekz,iPad mini 1G,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 16:57:00,2015-01-18 17:45:56,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.47.82.66,No,th-TH,1421625240000-3752700,,51819251-9B25-421F-BEDF-E7C980017810,,Noomeen,iPhone 5,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 17:25:00,2015-01-18 17:43:09,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.167.169,Yes,th-TH,1421627145000-1232875,,535CBC67-E82A-4CE7-90D9-921869548EA9,,iPhone,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-28 09:42:00,2015-01-18 17:39:15,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,SG,Singapore,180.255.250.198,No,th-TH,1419788590000-2734681,c85bca4e-856b-4c14-9935-6c9faebe3d67,242F974E-DAFB-4583-993C-684207A71CE4,,iPhone,iPhone 6,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 16:57:00,2015-01-18 17:36:41,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.47.82.66,No,th-TH,1421625240000-3752700,,51819251-9B25-421F-BEDF-E7C980017810,,Noomeen,iPhone 5,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 17:03:00,2015-01-18 17:25:01,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.99.102.93,Yes,th-TH,1421625857000-7325637,,AC48BCF9-E8C6-43C9-A29F-216C4526B435,,nO.1 Social Size iOS8,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 17:16:00,2015-01-18 17:22:19,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.244.133,Yes,en-TH,1421626590000-1098827,,710F8679-637A-4D24-943F-B613C7415EB8,,eAzxx,iPhone 4S,7.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 17:16:00,2015-01-18 17:18:37,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Chiang Mai,183.88.75.188,Yes,th-US,1421626586000-7327878,,FBE65802-D559-44D9-B089-74CD560A3E20,,iPhone ของ admin,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 17:04:00,2015-01-18 17:11:22,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,110.169.101.180,Yes,th-TH,1421625920000-6858870,,21A42706-B2DE-41E6-9FB9-51B35CA0D352,,iPhone ของ top,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 11:52:00,2015-01-18 17:09:57,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.244.137,Yes,th-TH,1421607185000-7961191,,6078B77E-3CB2-400D-B371-D6C28E38C73C,,iPhone ของ Chdaya,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 17:08:00,2015-01-18 17:08:23,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.40.195,No,th-TH,1421623371000-6703552,,6A88FA54-046B-4238-AA59-F5D83A7ED732,,iPhone,iPhone 5s,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 14:04:00,2015-01-18 17:06:00,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,110.77.157.96,Yes,th-TH,1421615011000-7916517,,D5B878EB-173B-4D07-8234-89267E4C95C5,,iPhone ของ Birdday,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 16:44:00,2015-01-18 17:04:52,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,49.230.162.201,No,th-TH,1421624728000-5013363,,15DF166B-D110-483C-A603-ADFE5CFA7B19,,iPhone,iPhone 6,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 16:54:00,2015-01-18 17:02:44,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,171.98.82.5,Yes,en-GB,1421625410000-7239054,,ECAE5D2E-7587-4DF7-8202-B90B8B4E75FE,,pippy,iPhone 4S,7.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 15:13:00,2015-01-18 17:00:52,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,183.89.71.105,Yes,th-TH,1421619214000-4507697,,58605CE5-7501-4DE0-B246-13809558AFD8,,Noinoy,iPad 2,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-11-27 17:44:00,2015-01-18 16:57:37,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.47.99.83,Yes,th-TH,1417135494000-8378595,6f3d001e-871f-47ef-98d4-3b22368561bd,10619DF0-E49F-42BD-AB9C-4C3DAF8BAAB0,,iPhone,iPhone 6,8.0.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 15:24:00,2015-01-18 16:53:12,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,114.109.193.6,Yes,th-TH,1421619856000-7306637,,1FAE39D0-DB94-4288-B15D-89C106049FAA,,iP,iPad mini 1G,7.0.3,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 14:19:00,2015-01-18 16:49:25,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.206.11,No,th-TH,1421616049000-9947597,,480F7413-C466-4B17-9B5E-9B936A8F8504,,iPhone 5s,iPhone 5s,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 15:56:00,2015-01-18 16:48:05,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,118.175.217.155,Yes,th-TH,1421621795000-3165028,,951EA64B-6B4C-4C96-8719-B4DA1650065A,,pokpak,iPhone 5s,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-14 15:18:00,2015-01-18 16:40:32,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,58.9.66.34,Yes,th-TH,1418595517000-6358070,62e46b1a-0576-4668-99db-0d91dcf914e4,201F3A3E-CBA9-48DD-898A-1216A76BD25A,,iPad,iPad 3,7.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 16:33:00,2015-01-18 16:38:09,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Chiang Mai,223.207.120.28,Yes,th-GB,1421624143000-7485966,,E76E2AF1-FFEB-46FE-BE38-0993F4ABF224,,iPhone,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-11-20 11:22:00,2015-01-18 16:35:09,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.47.201.162,No,th-TH,1417962918000-2644734,57892917-3662-4393-be17-93938bb32612,B6DD80A5-4642-4FD5-BFBD-54704A257A19,,iPhone,iPhone 4S,7.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-12 06:41:00,2015-01-18 16:31:40,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,110.168.220.208,Yes,th-TH,1418391745000-9235126,21620871-f5ac-4593-bdaa-39405257f651,1263F9A6-039E-4A33-A54F-FBAA82EE1D67,,Dragoonies,iPad 3,7.0,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-17 16:53:00,2015-01-18 16:31:36,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,118.172.102.45,Yes,th-TH,1421623039000-675627,,D11A7A7F-3E49-4D60-9696-46C0F3233AF2,,M ,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-17 08:35:00,2015-01-18 16:26:03,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Ratchaburi,171.98.16.47,Yes,th-TH,1421508772000-4165490,,2D4AE305-8E51-4C90-90AC-36B2966D70C8,,-'s iPhone,iPhone 5c,7.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 15:22:00,2015-01-18 16:21:19,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.71.51,No,th-TH,1421619870000-5055670,,22015BC5-41E8-46D9-964E-9663310271E9,,iPhone,iPhone 4S,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 06:48:00,2015-01-18 16:20:55,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Lamphun,49.49.8.31,Yes,th-TH,1421588898000-8049253,,35ECF9DA-108A-4117-AFAC-E9299D44CB8F,,iPad,iPad Air,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 15:58:00,2015-01-18 16:18:27,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.6.45.68,Yes,en-TH,1421621936000-5101978,,B42B493B-76CF-4B00-8F1C-456FE4FD7B89,,Spice iphone,iPhone 5,7.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 16:07:00,2015-01-18 16:16:54,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.5.158.213,Yes,th-TH,1421622430000-3711671,,5894D0B5-C35C-4F9C-BAF8-395B233DA719,,iPad,iPad Mini 2G,7.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 12:22:00,2015-01-18 16:14:19,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.182.221,Yes,th-TH,1421608986000-4464077,,51691D26-7599-42E9-9F4A-F682D4AD9DDF,,neAi,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 16:02:00,2015-01-18 16:10:43,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.130.178.7,Yes,th-TH,1421622159000-7213380,,1475E3B8-1174-417D-B79B-2F6B5A544145,,iPad ของ WIN7,iPad Mini 2G,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-17 14:20:00,2015-01-18 16:07:02,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,49.0.113.113,Yes,th-TH,1421529784000-5301202,,09E2BEAA-16C2-4704-AC78-731F0C2F8D40,,iPhone ff,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 08:39:00,2015-01-18 16:05:58,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,49.230.181.225,No,en-TH,1421595635000-3961974,,37429C39-674D-40B3-BC3E-6847A46AE0AE,,iPhone ของ guntiwa,iPhone 6,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 16:02:00,2015-01-18 16:05:13,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.130.178.7,Yes,th-TH,1421622159000-7213380,,1475E3B8-1174-417D-B79B-2F6B5A544145,,iPad ของ WIN7,iPad Mini 2G,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 08:43:00,2015-01-18 16:04:06,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,118.174.72.6,Yes,en-TH,1421595840000-3293113,,9A7A04D9-F671-4651-B0C3-86C98421D727,,iPad,iPad 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 13:27:00,2015-01-18 16:02:13,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.91.32,No,th-TH,1421612868000-3981167,,E7143281-BB46-40F8-AD86-584470BFEBBC,,iiNüMinkii,iPhone 5s,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-27 10:19:00,2015-01-18 16:00:32,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,115.87.34.38,Yes,th-TH,1419700789000-9289377,9adf6fe3-d87a-4495-9dd7-500b216b135a,53B4DEA5-1622-4ED3-BAC8-28AC8EE425E1,,weerachai thavewong’s iPhone,iPhone 4,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-23 01:42:00,2015-01-18 15:59:50,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,58.11.11.180,Yes,th-TH,1419324138000-6235854,cdd5f10d-2c7b-4cdc-a965-baf429127382,7845A3D2-97F5-433F-9A7A-A88E1485864C,,impenza,iPhone 5,8.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 13:27:00,2015-01-18 15:57:01,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.91.32,No,th-TH,1421612868000-3981167,,E7143281-BB46-40F8-AD86-584470BFEBBC,,iiNüMinkii,iPhone 5s,8.1.1,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 08:19:00,2015-01-18 15:55:55,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,223.206.244.96,Yes,en-US,1421594372000-1643117,,DCF6806D-5A66-4B90-8318-193925DC2908,,iPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 12:26:00,2015-01-18 15:53:45,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,1.46.38.11,No,th-TH,1421609187000-5103415,,FA0C3251-AA18-47F0-ADB9-1A9DFEABADA0,,iPhone,iPhone 5s,8.0,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-03 10:00:00,2015-01-18 15:53:00,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,27.55.234.208,No,th-TH,1420304417000-5380442,aff9be65-3c03-494d-9770-b31cf9c1d5cf,9E4FD00D-4AFD-45CE-ADBC-589016D1459A,,iPhone (2),iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 15:47:00,2015-01-18 15:52:46,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Pattaya,182.52.70.226,Yes,th-US,1421621238000-729722,,EB8CA051-6CA8-4519-949E-FD92AB0AF21F,,Somm,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 15:26:00,2015-01-18 15:51:18,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,14.207.83.98,Yes,th-TH,1421620028000-4107106,,E279E95A-C050-4BAF-9DCD-7409D0CEAC9E,,iPad ของ Paiboon,iPad 4,8.0,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 08:19:00,2015-01-18 15:50:23,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,223.206.244.96,Yes,en-US,1421594372000-1643117,,DCF6806D-5A66-4B90-8318-193925DC2908,,iPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-10 07:40:00,2015-01-18 15:46:51,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,103.243.169.242,Yes,en-TH,1420900858000-3689148,,0F4BCC90-950D-4FD1-BE1D-E050ADE894EF,,iPhone,iPhone 5c,7.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 15:41:00,2015-01-18 15:43:53,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,110.169.104.43,Yes,th-TH,1421620917000-266623,,13B95BF2-D3B3-4711-A0D0-8FF82C273DFD,,Super Mon!,iPhone 4S,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2014-12-27 10:03:00,2015-01-18 15:43:44,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Krabi,118.173.170.88,Yes,th-TH,1419699828000-6543632,0d581c60-b3a0-4d4c-bf1b-d39c8fea6fb3,4A5B43A0-6A17-4ED1-A385-4B799095E821,,ฝ้าย,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 08:26:00,2015-01-18 15:43:13,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,Bangkok,125.24.23.235,Yes,th-TH,1421594816000-3433245,,5DC02E7F-FF24-40F8-8AE7-F27189B093AC,,Look Baimon'z Natchaya,iPhone 5s,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
2015-01-18 14:59:00,2015-01-18 15:39:01,,Facebook Ads,Ranch Run - iOS - NOV15(TH),,,TH,N/A,171.96.173.23,Yes,th-TH,1421618366000-8903043,,AE95B490-61FD-4360-BF49-3B4FD54613AB,,iMac’s iPhone,iPhone 5,8.1.2,2.5.2.5.3.11,1.0.17.2,,,,,,,,,
